journal,issn,category_publindex,year_publindex
COMPUTING AND INFORMATICS,1335-9150; 2585-8807,B,Enero 2024 - Junio 2024
ACTA FACULTATIS XYLOLOGIAE ZVOLEN,1336-3824,B,Enero 2024 - Junio 2024
CIVIL AND ENVIRONMENTAL ENGINEERING,1336-5835; 2199-6512,B,Enero 2024 - Junio 2024
JOURNAL OF FOOD AND NUTRITION RESEARCH,1336-8672; 1338-4260,B,Enero 2024 - Junio 2024
POTRAVINARSTVO,1337-0960; 1338-0230,B,Enero 2024 - Junio 2024
GEOGRAPHIA CASSOVIENSIS,1337-6748; 2454-0005,B,Enero 2024 - Junio 2024
NISPACEE JOURNAL OF PUBLIC ADMINISTRATION AND POLICY,1337-9038; 1338-4309,B,Enero 2024 - Junio 2024
ACTA GEOLOGICA SLOVACA,1338-0044; 1338-5674,B,Enero 2024 - Junio 2024
COMMUNICATION TODAY,1338-130X; 2730-051X,B,Enero 2024 - Junio 2024
KULTURNE DEJINY,1338-2209,B,Enero 2024 - Junio 2024
PRAGMATISM TODAY,1338-2799,B,Enero 2024 - Junio 2024
JOURNAL OF MICROBIOLOGY BIOTECHNOLOGY AND FOOD SCIENCES,1338-5178,B,Enero 2024 - Junio 2024
ESPES THE SLOVAK JOURNAL OF AESTHETICS,1339-1119,B,Enero 2024 - Junio 2024
ACTA LOGISTICA,1339-5629,B,Enero 2024 - Junio 2024
EUROPEAN JOURNAL OF ECOLOGY,1339-8474,B,Enero 2024 - Junio 2024
JOURNAL OF EQUINE SCIENCE,1340-3516,B,Enero 2024 - Junio 2024
JOURNAL OF MATHEMATICAL SCIENCES,1340-5705,B,Enero 2024 - Junio 2024
GENES GENETIC SYSTEMS,1341-7568; 1880-5779,B,Enero 2024 - Junio 2024
BIOCONTROL SCIENCE,1342-4815; 1884-0205,B,Enero 2024 - Junio 2024
CHROMATOGRAPHY,1342-8284; 1348-3315,B,Enero 2024 - Junio 2024
JOURNAL OF MEDICAL INVESTIGATION,1343-1420; 1349-6867,B,Enero 2024 - Junio 2024
MAMMAL STUDY,1343-4152; 1348-6160,B,Enero 2024 - Junio 2024
ENTOMOLOGICAL SCIENCE,1343-8786; 1479-8298,B,Enero 2024 - Junio 2024
ASIA PACIFIC REVIEW,1343-9006; 1469-2937,B,Enero 2024 - Junio 2024
RESOURCE GEOLOGY,1344-1698; 1751-3928,B,Enero 2024 - Junio 2024
ELECTROCHEMISTRY,1344-3542; 2186-2451,B,Enero 2024 - Junio 2024
JAPANESE JOURNAL OF INFECTIOUS DISEASES,1344-6304; 1884-2836,B,Enero 2024 - Junio 2024
FOOD SCIENCE AND TECHNOLOGY RESEARCH,1344-6606; 1881-3984,B,Enero 2024 - Junio 2024
ANNALS OF CANCER RESEARCH AND THERAPY,1344-6835,B,Enero 2024 - Junio 2024
JOURNAL OF GENERAL PLANT PATHOLOGY,1345-2630; 1610-739X,B,Enero 2024 - Junio 2024
CURRENT HERPETOLOGY,1345-5834; 1881-1019,B,Enero 2024 - Junio 2024
JOURNAL OF MINERALOGICAL AND PETROLOGICAL SCIENCES,1345-6296; 1349-3825,B,Enero 2024 - Junio 2024
JOURNAL OF OLEO SCIENCE,1345-8957; 1347-3352,B,Enero 2024 - Junio 2024
MATERIALS TRANSACTIONS,1345-9678; 1347-5320,B,Enero 2024 - Junio 2024
ACOUSTICAL SCIENCE AND TECHNOLOGY,1346-3969; 1347-5177,B,Enero 2024 - Junio 2024
JOURNAL OF MEDICAL ULTRASONICS,1346-4523; 1613-2254,B,Enero 2024 - Junio 2024
ACTA PHYTOTAXONOMICA ET GEOBOTANICA,1346-7565; 2189-7042,B,Enero 2024 - Junio 2024
JOURNAL OF THE JAPAN PETROLEUM INSTITUTE,1346-8804; 1349-273X,B,Enero 2024 - Junio 2024
E JOURNAL OF SURFACE SCIENCE AND NANOTECHNOLOGY,1348-0391,B,Enero 2024 - Junio 2024
JOURNAL OF ENVIRONMENTAL ENGINEERING,1348-0685; 1881-817X,B,Enero 2024 - Junio 2024
JOURNAL OF WATER AND ENVIRONMENT TECHNOLOGY,1348-2165,B,Enero 2024 - Junio 2024
JOURNAL OF THE CERAMIC SOCIETY OF JAPAN,1348-6535; 1882-0743,B,Enero 2024 - Junio 2024
ORAL SCIENCE INTERNATIONAL,1348-8643; 1881-4204,B,Enero 2024 - Junio 2024
JOURNAL OF ECHOCARDIOGRAPHY,1349-0222; 1880-344X,B,Enero 2024 - Junio 2024
INTERNATIONAL HEART JOURNAL,1349-2365; 1349-3299,B,Enero 2024 - Junio 2024
IEICE ELECTRONICS EXPRESS,1349-2543,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING INFORMATION AND CONTROL,1349-418X; 1349-4198,B,Enero 2024 - Junio 2024
MEDICAL ENGINEERING PHYSICS,1350-4533; 1873-4030,B,Enero 2024 - Junio 2024
APPLIED ECONOMICS LETTERS,1350-4851; 1466-4291,B,Enero 2024 - Junio 2024
CONSERVATION AND MANAGEMENT OF ARCHAEOLOGICAL SITES,1350-5033; 1753-5522,B,Enero 2024 - Junio 2024
CONSTELLATIONS AN INTERNATIONAL JOURNAL OF CRITICAL AND DEMOCRATIC THEORY,1351-0487; 1467-8675,B,Enero 2024 - Junio 2024
ASIAN ECONOMIC JOURNAL,1351-3958; 1467-8381,B,Enero 2024 - Junio 2024
NURSE RESEARCHER,1351-5578; 2047-8992,B,Enero 2024 - Junio 2024
JOURNAL OF SLAVIC MILITARY STUDIES,1351-8046; 1556-3006,B,Enero 2024 - Junio 2024
QUALITATIVE MARKET RESEARCH,1352-2752; 1758-7646,B,Enero 2024 - Junio 2024
INSIGHT,1354-2575; 1754-4904,B,Enero 2024 - Junio 2024
EUROPEAN PUBLIC LAW,1354-3725; 1875-8207,B,Enero 2024 - Junio 2024
EMERGENCY NURSE,1354-5752,B,Enero 2024 - Junio 2024
JOURNAL OF GEMMOLOGY,1355-4565; 2632-1718,B,Enero 2024 - Junio 2024
JOURNAL OF PROPERTY TAX ASSESSMENT AND ADMINISTRATION,1357-1419; 1548-3606,B,Enero 2024 - Junio 2024
SARTRE STUDIES INTERNATIONAL,1357-1559; 1558-5476,B,Enero 2024 - Junio 2024
EDUCATION FOR HEALTH,1357-6283; 1469-5804,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF PALLIATIVE NURSING,1357-6321,B,Enero 2024 - Junio 2024
LIQUID CRYSTALS TODAY,1358-314X; 1464-5181,B,Enero 2024 - Junio 2024
ARQ ARCHITECTURAL RESEARCH QUARTERLY,1359-1355; 1474-0516,B,Enero 2024 - Junio 2024
TIZARD LEARNING DISABILITY REVIEW,1359-5474; 2042-8782,B,Enero 2024 - Junio 2024
ANTIVIRAL THERAPY,1359-6535; 2040-2058,B,Enero 2024 - Junio 2024
RESEARCH IN POST COMPULSORY EDUCATION,1359-6748; 1747-5112,B,Enero 2024 - Junio 2024
MENTAL HEALTH REVIEW JOURNAL,1361-9322; 2042-8758,B,Enero 2024 - Junio 2024
HISTORICAL STUDIES IN INDUSTRIAL RELATIONS,1362-1572; 2049-4459,B,Enero 2024 - Junio 2024
MEDICINE CONFLICT AND SURVIVAL,1362-3699; 1743-9396,B,Enero 2024 - Junio 2024
EMOTIONAL AND BEHAVIOURAL DIFFICULTIES,1363-2752; 1741-2692,B,Enero 2024 - Junio 2024
ECONOMIC ISSUES,1363-7029,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF IBERIAN STUDIES,1364-971X; 1758-9150,B,Enero 2024 - Junio 2024
MEDIEVAL SERMON STUDIES,1366-0691; 1749-6276,B,Enero 2024 - Junio 2024
SCULPTURE JOURNAL,1366-2724; 1756-9923,B,Enero 2024 - Junio 2024
WORKING WITH OLDER PEOPLE,1366-3666; 2042-8790,B,Enero 2024 - Junio 2024
MENTAL HEALTH RELIGION CULTURE,1367-4676; 1469-9737,B,Enero 2024 - Junio 2024
PROGRESS IN NEUROLOGY AND PSYCHIATRY,1367-7543; 1931-227X,B,Enero 2024 - Junio 2024
IMAGING SCIENCE JOURNAL,1368-2199; 1743-131X,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF FRANCOPHONE STUDIES,1368-2679; 1758-9142,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP AND INNOVATION MANAGEMENT,1368-275X; 1741-5098,B,Enero 2024 - Junio 2024
AUSTRALIAN NEW ZEALAND JOURNAL OF STATISTICS,1369-1473; 1467-842X,B,Enero 2024 - Junio 2024
SPORTS ENGINEERING,1369-7072; 1460-2687,B,Enero 2024 - Junio 2024
OPEN PRAXIS,1369-9997; 2304-070X,B,Enero 2024 - Junio 2024
BULLETIN OF THE BELGIAN MATHEMATICAL SOCIETY SIMON STEVIN,1370-1444; 2034-1970,B,Enero 2024 - Junio 2024
BIOTECHNOLOGIE AGRONOMIE SOCIETE ET ENVIRONNEMENT,1370-6233; 1780-4507,B,Enero 2024 - Junio 2024
RECHERCHES DE THEOLOGIE ET PHILOSOPHIE MEDIEVALES,1370-7493; 1783-1717,B,Enero 2024 - Junio 2024
REVUE DE PHILOSOPHIE ECONOMIQUE,1376-0971; 2118-4852,B,Enero 2024 - Junio 2024
MEDIEVAL ENCOUNTERS,1380-7854; 1570-0674,B,Enero 2024 - Junio 2024
INTERNATIONAL NEGOTIATION A JOURNAL OF THEORY AND PRACTICE,1382-340X; 1571-8069,B,Enero 2024 - Junio 2024
RUSSIAN JOURNAL OF GASTROENTEROLOGY HEPATOLOGY COLOPROCTOLOGY,1382-4376,B,Enero 2024 - Junio 2024
JOURNAL OF COMBINATORIAL OPTIMIZATION,1382-6905; 1573-2886,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS,1383-5416; 1875-8800,B,Enero 2024 - Junio 2024
TIJDSCHRIFT VOOR COMMUNICATIEWETENSCHAP,1384-6930; 1875-7286,B,Enero 2024 - Junio 2024
ASIA PACIFIC JOURNAL OF ENVIRONMENTAL LAW,1385-2140; 1875-8258,B,Enero 2024 - Junio 2024
CURRENT ORGANIC CHEMISTRY,1385-2728; 1875-5348,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL ON MINORITY AND GROUP RIGHTS,1385-4879; 1571-8115,B,Enero 2024 - Junio 2024
DESIGNED MONOMERS AND POLYMERS,1385-772X; 1568-5551,B,Enero 2024 - Junio 2024
CLINICAL HEMORHEOLOGY AND MICROCIRCULATION,1386-0291; 1875-8622,B,Enero 2024 - Junio 2024
COMBINATORIAL CHEMISTRY HIGH THROUGHPUT SCREENING,1386-2073; 1875-5402,B,Enero 2024 - Junio 2024
IN SILICO BIOLOGY,1386-6338; 1434-3207,B,Enero 2024 - Junio 2024
THEORETICAL MEDICINE AND BIOETHICS,1386-7415; 1573-1200,B,Enero 2024 - Junio 2024
STATISTICAL INFERENCE FOR STOCHASTIC PROCESSES,1387-0874; 1572-9311,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF MASS SPECTROMETRY,1387-3806; 1873-2798,B,Enero 2024 - Junio 2024
JOURNAL OF BIOECONOMICS,1387-6996; 1573-6989,B,Enero 2024 - Junio 2024
PHOTONIC NETWORK COMMUNICATIONS,1387-974X; 1572-8188,B,Enero 2024 - Junio 2024
JOURNAL OF INTERNATIONAL WILDLIFE LAW AND POLICY,1388-0292; 1548-1476,B,Enero 2024 - Junio 2024
JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY,1388-3127; 1573-1111,B,Enero 2024 - Junio 2024
CURRENT DRUG METABOLISM,1389-2002; 1875-5453,B,Enero 2024 - Junio 2024
CURRENT GENOMICS,1389-2029; 1875-5488,B,Enero 2024 - Junio 2024
CELL AND TISSUE BANKING,1389-9333; 1573-6814,B,Enero 2024 - Junio 2024
ALTERIDAD REVISTA DE EDUCACION,1390-325X; 1390-8642,B,Enero 2024 - Junio 2024
GRANJA REVISTA DE CIENCIAS DE LA VIDA,1390-3799; 1390-8596,B,Enero 2024 - Junio 2024
UNIVERSITAS REVISTA DE CIENCIAS SOCIALES Y HUMANAS,1390-3837; 1390-8634,B,Enero 2024 - Junio 2024
IUS HUMANI REVISTA DE DERECHO,1390-440X; 1390-7794,B,Enero 2024 - Junio 2024
ENFOQUE UTE,1390-6542; 1390-9363,B,Enero 2024 - Junio 2024
JOURNAL OF THE NATIONAL SCIENCE FOUNDATION OF SRI LANKA,1391-4588; 2362-0161,B,Enero 2024 - Junio 2024
JOURNAL OF AGRICULTURAL SCIENCES,1391-9318; 2386-1363,B,Enero 2024 - Junio 2024
ISTORIJA,1392-0456; 2029-7181,B,Enero 2024 - Junio 2024
ELEKTRONIKA IR ELEKTROTECHNIKA,1392-1215,B,Enero 2024 - Junio 2024
MATERIALS SCIENCE MEDZIAGOTYRA,1392-1320; 2029-7289,B,Enero 2024 - Junio 2024
BALTIC FORESTRY,1392-1355; 2029-9230,B,Enero 2024 - Junio 2024
KALBOTYRA,1392-1517; 2029-8315,B,Enero 2024 - Junio 2024
ENVIRONMENTAL RESEARCH ENGINEERING AND MANAGEMENT,1392-1649; 2029-2139,B,Enero 2024 - Junio 2024
ZEMDIRBYSTE AGRICULTURE,1392-3196; 2335-8947,B,Enero 2024 - Junio 2024
ACTA HISTORICA UNIVERSITATIS KLAIPEDENSIS,1392-4095; 2351-6526,B,Enero 2024 - Junio 2024
JOURNAL OF VIBROENGINEERING,1392-8716,B,Enero 2024 - Junio 2024
MALAYSIAN JOURNAL OF NUTRITION,1394-035X,B,Enero 2024 - Junio 2024
MALAYSIAN JOURNAL OF MEDICAL SCIENCES,1394-195X; 2180-4303,B,Enero 2024 - Junio 2024
ASIAN ACADEMY OF MANAGEMENT JOURNAL,1394-2603; 1985-8280,B,Enero 2024 - Junio 2024
MALAYSIAN JOURNAL OF SCIENCE,1394-3065,B,Enero 2024 - Junio 2024
AL SHAJARAH,1394-6870,B,Enero 2024 - Junio 2024
COPENHAGEN JOURNAL OF ASIAN STUDIES,1395-4199,B,Enero 2024 - Junio 2024
CONVERGENCIA,1405-1435,B,Enero 2024 - Junio 2024
BOLETIN DE LA SOCIEDAD GEOLOGICA MEXICANA,1405-3322,B,Enero 2024 - Junio 2024
COMPUTACION Y SISTEMAS,1405-5546,B,Enero 2024 - Junio 2024
REVISTA MEXICANA DE INVESTIGACION EDUCATIVA,1405-6666,B,Enero 2024 - Junio 2024
ECONOMIA SOCIEDAD Y TERRITORIO,1405-8421; 2448-6183,B,Enero 2024 - Junio 2024
CUESTIONES CONSTITUCIONALES,1405-9193,B,Enero 2024 - Junio 2024
ACTA ET COMMENTATIONES UNIVERSITATIS TARTUENSIS DE MATHEMATICA,1406-2283; 2228-4699,B,Enero 2024 - Junio 2024
AJALOOLINE AJAKIRI THE ESTONIAN HISTORICAL JOURNAL,1406-3859; 2228-3897,B,Enero 2024 - Junio 2024
TUNA AJALOOKULTUURI AJAKIRI,1406-4030,B,Enero 2024 - Junio 2024
AGRONOMY RESEARCH,1406-894X,B,Enero 2024 - Junio 2024
FORESTRY STUDIES,1406-9954,B,Enero 2024 - Junio 2024
RELIGISKI FILOZOFISKI RAKSTI,1407-1908,B,Enero 2024 - Junio 2024
TRANSPORT AND TELECOMMUNICATION JOURNAL,1407-6160; 1407-6179,B,Enero 2024 - Junio 2024
ANTHROPOLOGICAL NOTEBOOKS,1408-032X,B,Enero 2024 - Junio 2024
REVISTA ELECTRONICA EDUCARE,1409-4258,B,Enero 2024 - Junio 2024
JURNAL KEPERAWATAN INDONESIA,1410-4490; 2354-9203,B,Enero 2024 - Junio 2024
JURNAL ILMU SOSIAL DAN ILMU POLITIK,1410-4946; 2502-7883,B,Enero 2024 - Junio 2024
BULLETIN OF MONETARY ECONOMICS AND BANKING,1410-8046; 2460-9196,B,Enero 2024 - Junio 2024
GADJAH MADA INTERNATIONAL JOURNAL OF BUSINESS,1411-1128; 2338-7238,B,Enero 2024 - Junio 2024
JOURNAL OF TROPICAL PLANT PESTS AND DISEASES,1411-7525; 2461-0399,B,Enero 2024 - Junio 2024
INDONESIAN JOURNAL OF CHEMISTRY,1411-9420,B,Enero 2024 - Junio 2024
SAINS TANAH,1412-3606; 2356-1424,B,Enero 2024 - Junio 2024
JURNAL HUKUM NOVELTY,1412-6834; 2550-0090,B,Enero 2024 - Junio 2024
ETIKONOMI,1412-8969; 2461-0771,B,Enero 2024 - Junio 2024
BOLETIM DE CIENCIAS GEODESICAS,1413-4853; 1982-2170,B,Enero 2024 - Junio 2024
ACTA ORTOPEDICA BRASILEIRA,1413-7852; 1809-4406,B,Enero 2024 - Junio 2024
HYPNOS,1413-9138; 2177-5346,B,Enero 2024 - Junio 2024
SCIENTIA FORESTALIS,1413-9324,B,Enero 2024 - Junio 2024
BRAZILIAN JOURNAL OF VETERINARY RESEARCH AND ANIMAL SCIENCE,1413-9596; 1678-4456,B,Enero 2024 - Junio 2024
INTERFACE COMUNICACAO SAUDE EDUCACAO,1414-3283; 1807-5762,B,Enero 2024 - Junio 2024
RBRH REVISTA BRASILEIRA DE RECURSOS HIDRICOS,1414-381X; 2318-0331,B,Enero 2024 - Junio 2024
ESBOCOS,1414-722X; 2175-7976,B,Enero 2024 - Junio 2024
AMBIENTE E SOCIEDADE,1414-753X,B,Enero 2024 - Junio 2024
COGITARE ENFERMAGEM,1414-8536,B,Enero 2024 - Junio 2024
FLORESTA E AMBIENTE,1415-0980; 2179-8087,B,Enero 2024 - Junio 2024
GENETICS AND MOLECULAR BIOLOGY,1415-4757; 1678-4685,B,Enero 2024 - Junio 2024
REVISTA DE ADMINISTRACAO CONTEMPORANEA,1415-6555; 1982-7849,B,Enero 2024 - Junio 2024
SOCIEDADE E CULTURA,1415-8566; 1980-8194,B,Enero 2024 - Junio 2024
PERIODICA POLYTECHNICA SOCIAL AND MANAGEMENT SCIENCES,1416-3837; 1587-3803,B,Enero 2024 - Junio 2024
ZEITSCHRIFT FUR KINDER UND JUGENDPSYCHIATRIE UND PSYCHOTHERAPIE,1422-4917; 1664-2880,B,Enero 2024 - Junio 2024
STUDIES IN COMMUNICATION SCIENCES,1424-4896; 2296-4150,B,Enero 2024 - Junio 2024
CYTOGENETIC AND GENOME RESEARCH,1424-8581; 1424-859X,B,Enero 2024 - Junio 2024
NEUROSIGNALS,1424-862X; 1424-8638,B,Enero 2024 - Junio 2024
CEMENT WAPNO BETON,1425-8129,B,Enero 2024 - Junio 2024
FORUM PHILOSOPHICUM,1426-1898; 2353-7043,B,Enero 2024 - Junio 2024
CENTRAL EUROPEAN JOURNAL OF IMMUNOLOGY,1426-3912; 1644-4124,B,Enero 2024 - Junio 2024
GEOLOGOS,1426-8981; 2080-6574,B,Enero 2024 - Junio 2024
ARCHIVES OF ELECTRICAL ENGINEERING,1427-4221; 2300-2506,B,Enero 2024 - Junio 2024
JOURNAL OF PLANT PROTECTION RESEARCH,1427-4345; 1899-007X,B,Enero 2024 - Junio 2024
STUDIA EUROPEJSKIE STUDIES IN EUROPEAN AFFAIRS,1428-149X; 2719-3780,B,Enero 2024 - Junio 2024
POLITYKA ENERGETYCZNA,1429-6675,B,Enero 2024 - Junio 2024
EUROPA XXI,1429-7132; 2300-8547,B,Enero 2024 - Junio 2024
GRUNDWASSER,1430-483X; 1432-1165,B,Enero 2024 - Junio 2024
THEORY IN BIOSCIENCES,1431-7613; 1611-7530,B,Enero 2024 - Junio 2024
THEORETICAL CHEMISTRY ACCOUNTS,1432-2234; 1432-881X,B,Enero 2024 - Junio 2024
MATERIALS RESEARCH INNOVATIONS,1432-8917; 1433-075X,B,Enero 2024 - Junio 2024
SOMNOLOGIE,1432-9123; 1439-054X,B,Enero 2024 - Junio 2024
JOURNAL OF PSYCHOLOGY IN AFRICA,1433-0237; 1815-5626,B,Enero 2024 - Junio 2024
ARTIFICIAL LIFE AND ROBOTICS,1433-5298; 1614-7456,B,Enero 2024 - Junio 2024
CLINICAL LABORATORY,1433-6510,B,Enero 2024 - Junio 2024
TIERAERZTLICHE PRAXIS AUSGABE KLEINTIERE HEIMTIERE,1434-1239; 2567-5842,B,Enero 2024 - Junio 2024
PROTIST,1434-4610; 1618-0941,B,Enero 2024 - Junio 2024
EUROPEAN PHYSICAL JOURNAL B,1434-6028; 1434-6036,B,Enero 2024 - Junio 2024
EUROPEAN PHYSICAL JOURNAL D,1434-6060; 1434-6079,B,Enero 2024 - Junio 2024
JOURNAL OF ARTIFICIAL ORGANS,1434-7229; 1619-0904,B,Enero 2024 - Junio 2024
CENTRAL EUROPEAN JOURNAL OF OPERATIONS RESEARCH,1435-246X; 1613-9178,B,Enero 2024 - Junio 2024
ZEITSCHRIFT FUR EUROPARECHTLICHE STUDIEN,1435-439X,B,Enero 2024 - Junio 2024
METAPHYSICA INTERNATIONAL JOURNAL FOR ONTOLOGY METAPHYSICS,1437-2053; 1874-6373,B,Enero 2024 - Junio 2024
ROFO FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN,1438-9010; 1438-9029,B,Enero 2024 - Junio 2024
JOURNAL OF APPLIED BOTANY AND FOOD QUALITY,1439-040X; 1613-9216,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF FLUID POWER,1439-9776; 2332-1180,B,Enero 2024 - Junio 2024
INTERSECTIONS GENDER AND SEXUALITY IN ASIA AND THE PACIFIC,1440-9151,B,Enero 2024 - Junio 2024
AUSTRALASIAN DISPUTE RESOLUTION JOURNAL,1441-7847,B,Enero 2024 - Junio 2024
FOCUS ON HEALTH PROFESSIONAL EDUCATION A MULTIDISCIPLINARY JOURNAL,1442-1100; 2204-7662,B,Enero 2024 - Junio 2024
MATHEMATICS TEACHER EDUCATION AND DEVELOPMENT,1442-3901,B,Enero 2024 - Junio 2024
ENGLISH AUSTRALIA JOURNAL,1444-4496; 2202-6169,B,Enero 2024 - Junio 2024
PACIFIC RIM PROPERTY RESEARCH JOURNAL,1444-5921; 2201-6716,B,Enero 2024 - Junio 2024
ANZIAM JOURNAL,1446-1811; 1446-8735,B,Enero 2024 - Junio 2024
REVIEW OF NETWORK ECONOMICS,1446-9022; 2194-5993,B,Enero 2024 - Junio 2024
SLEEP AND BIOLOGICAL RHYTHMS,1446-9235; 1479-8425,B,Enero 2024 - Junio 2024
AUSTRALASIAN REVIEW OF AFRICAN STUDIES,1447-8420; 2203-5184,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF TRAINING RESEARCH,1448-0220; 2204-0544,B,Enero 2024 - Junio 2024
AUSTRALIAN JOURNAL OF MECHANICAL ENGINEERING,1448-4846; 2204-2253,B,Enero 2024 - Junio 2024
AUSTRALIAN JOURNAL OF PRIMARY HEALTH,1448-7527; 1836-7399,B,Enero 2024 - Junio 2024
AUSTRALIAN JOURNAL OF ELECTRICAL AND ELECTRONICS ENGINEERING,1448-837X,B,Enero 2024 - Junio 2024
PORTAL JOURNAL OF MULTIDISCIPLINARY INTERNATIONAL STUDIES,1449-2490,B,Enero 2024 - Junio 2024
SCIENCE EDUCATION INTERNATIONAL,1450-104X; 2077-2327,B,Enero 2024 - Junio 2024
BIOLINGUISTICS,1450-3417,B,Enero 2024 - Junio 2024
JOURNAL OF MINING AND METALLURGY SECTION B METALLURGY,1450-5339; 2217-7175,B,Enero 2024 - Junio 2024
MICROWAVE REVIEW,1450-5835,B,Enero 2024 - Junio 2024
SERBIAN ASTRONOMICAL JOURNAL,1450-698X; 1820-9289,B,Enero 2024 - Junio 2024
JOURNAL OF APPLIED ENGINEERING SCIENCE,1451-4117; 1821-3197,B,Enero 2024 - Junio 2024
CHEMICAL INDUSTRY CHEMICAL ENGINEERING QUARTERLY,1451-9372; 2217-7434,B,Enero 2024 - Junio 2024
SERBIAN JOURNAL OF MANAGEMENT,1452-4864; 2217-7159,B,Enero 2024 - Junio 2024
PANOECONOMICUS,1452-595X; 2217-2386,B,Enero 2024 - Junio 2024
ANNALES UNIVERSITATIS APULENSIS SERIES HISTORICA,1453-9306,B,Enero 2024 - Junio 2024
APPLIED SCIENCES,1454-5101,B,Enero 2024 - Junio 2024
PROCEEDINGS OF THE ROMANIAN ACADEMY SERIES A MATHEMATICS PHYSICS TECHNICAL SCIENCES INFORMATION SCIENCE,1454-9069,B,Enero 2024 - Junio 2024
AGRICULTURAL AND FOOD SCIENCE,1459-6067; 1795-1895,B,Enero 2024 - Junio 2024
STUDIES IN THE HISTORY OF GARDENS DESIGNED LANDSCAPES,1460-1176; 1943-2186,B,Enero 2024 - Junio 2024
JOURNAL OF COMPUTATIONAL FINANCE,1460-1559; 1755-2850,B,Enero 2024 - Junio 2024
CRIME PREVENTION COMMUNITY SAFETY,1460-3780; 1743-4629,B,Enero 2024 - Junio 2024
TRAUMA ENGLAND,1460-4086; 1477-0350,B,Enero 2024 - Junio 2024
EVIDENCE BASED DENTISTRY,1462-0049; 1476-5446,B,Enero 2024 - Junio 2024
JEWISH CULTURE AND HISTORY,1462-169X,B,Enero 2024 - Junio 2024
PHARMACOGENOMICS,1462-2416; 1744-8042,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF MENTAL HEALTH PROMOTION,1462-3730; 2049-8543,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF MANAGEMENT AND DECISION MAKING,1462-4621; 1741-5187,B,Enero 2024 - Junio 2024
BRITISH JOURNAL OF COMMUNITY NURSING,1462-4753,B,Enero 2024 - Junio 2024
CHINESE JOURNAL OF DENTAL RESEARCH,1462-6446; 1867-5646,B,Enero 2024 - Junio 2024
COURT HISTORIAN,1462-9712; 2056-3450,B,Enero 2024 - Junio 2024
NOISE HEALTH,1463-1741; 1998-4030,B,Enero 2024 - Junio 2024
AQUATIC ECOSYSTEM HEALTH MANAGEMENT,1463-4988; 1539-4077,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF HEALTH PROMOTION AND EDUCATION,1463-5240; 2164-9545,B,Enero 2024 - Junio 2024
MANCHESTER SCHOOL,1463-6786; 1467-9957,B,Enero 2024 - Junio 2024
THEORETICAL ISSUES IN ERGONOMICS SCIENCE,1463-922X; 1464-536X,B,Enero 2024 - Junio 2024
INNER ASIA,1464-8172; 2210-5018,B,Enero 2024 - Junio 2024
JOURNAL OF QURANIC STUDIES,1465-3591; 1755-1730,B,Enero 2024 - Junio 2024
GERMAN ECONOMIC REVIEW,1465-6485; 1468-0475,B,Enero 2024 - Junio 2024
PERSPEKTIVEN DER WIRTSCHAFTSPOLITIK,1465-6493; 1468-2516,B,Enero 2024 - Junio 2024
PLASTICS RUBBER AND COMPOSITES,1465-8011; 1743-2898,B,Enero 2024 - Junio 2024
JOURNAL OF SUBSTANCE USE,1465-9891; 1475-9942,B,Enero 2024 - Junio 2024
EUROPEAN JOURNAL OF AMERICAN CULTURE,1466-0407; 1758-9118,B,Enero 2024 - Junio 2024
LANDSCAPES,1466-2035; 2040-8153,B,Enero 2024 - Junio 2024
COMMONWEALTH COMPARATIVE POLITICS,1466-2043; 1743-9094,B,Enero 2024 - Junio 2024
AMERICAN NINETEENTH CENTURY HISTORY,1466-4658; 1743-7903,B,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF GLOBAL ENVIRONMENTAL ISSUES,1466-6650; 1741-5136,B,Enero 2024 - Junio 2024
OBSTETRICIAN GYNAECOLOGIST,1467-2561; 1744-4667,B,Enero 2024 - Junio 2024
GEOCHEMICAL TRANSACTIONS,1467-4866,B,Enero 2024 - Junio 2024
GEOCHEMISTRY EXPLORATION ENVIRONMENT ANALYSIS,1467-7873; 2041-4943,B,Enero 2024 - Junio 2024
WORLD ECONOMICS,1468-1838; 1474-3884,B,Enero 2024 - Junio 2024
