journal,issn,category_publindex,year_publindex
International Journal of Sustainable Engineering,1939-7038,A2,2017
International Journal of Sustainable Manufacturing,1742-7223,A2,2017
International Journal of Sustainable Manufacturing,1742-7231,A2,2017
International Journal of Systematic and Evolutionary Microbiology,1466-5026,A2,2017
International Journal of Systematic and Evolutionary Microbiology,1466-5034,A2,2017
International Journal of Systematic Theology,1463-1652,A2,2017
International Journal of Systematic Theology,1468-2400,A2,2017
International Journal of Systems Assurance Engineering and Management,0975-6809,A2,2017
International Journal of Systems Assurance Engineering and Management,0976-4348,A2,2017
International Journal of Technology and Human Interaction,1548-3908,A2,2017
International Journal of Technology and Human Interaction,1548-3916,A2,2017
International Journal of Technology Assessment in Health Care,0266-4623,A2,2017
International Journal of Technology Assessment in Health Care,1471-6348,A2,2017
International Journal of Telemedicine and Applications,1687-6415,A2,2017
International Journal of Telemedicine and Applications,1687-6423,A2,2017
International Journal of Testing,1530-5058,A2,2017
International Journal of Testing,1532-7574,A2,2017
International Journal of the Economics of Business,1357-1516,A2,2017
International Journal of the Economics of Business,1466-1829,A2,2017
International Journal of the Inclusive Museum,1835-2014,A2,2017
International Journal of Training and Development,1360-3736,A2,2017
International Journal of Training and Development,1468-2419,A2,2017
International Journal of Transgenderism,1434-4599,A2,2017
International Journal of Transgenderism,1553-2739,A2,2017
International Journal of Transpersonal Studies,1321-0122,A2,2017
International Journal of Transpersonal Studies,1942-3241,A2,2017
International Journal of Trichology,0974-7753,A2,2017
International Journal of Tryptophan Research,1178-6469,A2,2017
"International Journal of Uncertainty, Fuzziness and Knowlege-Based Systems",0218-4885,A2,2017
International Journal of Unconventional Computing,1548-7199,A2,2017
International Journal of Unconventional Computing,1548-7202,A2,2017
International Journal of Urban Sciences,1226-5934,A2,2017
International Journal of Urban Sciences,2161-6779,A2,2017
International Journal of Urban Sustainable Development,1946-3138,A2,2017
International Journal of Urban Sustainable Development,1946-3146,A2,2017
International Journal of Vascular Medicine,2090-2824,A2,2017
International Journal of Vascular Medicine,2090-2832,A2,2017
International Journal of Vehicle Design,0143-3369,A2,2017
International Journal of Ventilation,1473-3315,A2,2017
International Journal of Web and Grid Services,1741-1106,A2,2017
International Journal of Web and Grid Services,1741-1114,A2,2017
International Journal of Wine Business Research,1751-1062,A2,2017
International Journal of Wine Business Research,1751-1070,A2,2017
International Journal of Wireless and Mobile Computing,1741-1084,A2,2017
International Journal of Wireless and Mobile Computing,1741-1092,A2,2017
International Journal of Workplace Health Management,1753-8351,A2,2017
International Journal on Document Analysis and Recognition,1433-2833,A2,2017
International Journal on Smart Sensing and Intelligent Systems,1178-5608,A2,2017
International Journal on Software Tools for Technology Transfer,1433-2779,A2,2017
International Journal on Software Tools for Technology Transfer,1433-2787,A2,2017
International Labor and Working-Class History,0147-5479,A2,2017
International Labor and Working-Class History,1471-6445,A2,2017
International Labour Review,0020-7780,A2,2017
International Labour Review,1564-913X,A2,2017
International Neurourology Journal,2093-4777,A2,2017
International Ophthalmology,0165-5701,A2,2017
International Ophthalmology,1573-2630,A2,2017
International Philosophical Quarterly,0019-0365,A2,2017
International Planning Studies,1356-3475,A2,2017
International Planning Studies,1469-9265,A2,2017
International Polymer Processing,0930-777X,A2,2017
International Regional Science Review,0160-0176,A2,2017
International Relations,0047-1178,A2,2017
International Relations,1741-2862,A2,2017
International Research in Children's Literature,1755-6198,A2,2017
International Research in Children's Literature,1755-6201,A2,2017
International Research in Geographical and Environmental Education,1038-2046,A2,2017
International Review of Automatic Control,1974-6059,A2,2017
International Review of Automatic Control,1974-6067,A2,2017
International Review of Civil Engineering,2036-9913,A2,2017
International Review of Civil Engineering,2036-9921,A2,2017
International Review of Economics and Finance,1059-0560,A2,2017
International Review of Economics Education,1477-3880,A2,2017
International Review of Education,0020-8566,A2,2017
International Review of Electrical Engineering,1827-6660,A2,2017
International Review of Finance,1369-412X,A2,2017
International Review of Finance,1468-2443,A2,2017
International Review of Financial Analysis,1057-5219,A2,2017
International Review of Hydrobiology,1434-2944,A2,2017
International Review of Hydrobiology,1522-2632,A2,2017
International Review of Law and Economics,0144-8188,A2,2017
"International Review of Law, Computers and Technology",1360-0869,A2,2017
"International Review of Law, Computers and Technology",1364-6885,A2,2017
International Review of Mechanical Engineering,1970-8734,A2,2017
International Review of Psychiatry,0954-0261,A2,2017
International Review of Psychiatry,1369-1627,A2,2017
International Review of Public Administration,1229-4659,A2,2017
"International Review of Retail, Distribution and Consumer Research",0959-3969,A2,2017
"International Review of Retail, Distribution and Consumer Research",1466-4402,A2,2017
International Review of the Aesthetics and Sociology of Music,0351-5796,A2,2017
International Review of the Red Cross,1816-3831,A2,2017
International Review of the Red Cross,1607-5889,A2,2017
International Review on Computers and Software,1828-6003,A2,2017
International Review on Modelling and Simulations,1974-9821,A2,2017
International Shipbuilding Progress,0020-868X,A2,2017
International Shipbuilding Progress,1566-2829,A2,2017
International Social Security Review,0020-871X,A2,2017
International Social Security Review,1468-246X,A2,2017
International Social Work,0020-8728,A2,2017
International Sociology,0268-5809,A2,2017
International Spectator,0393-2729,A2,2017
International Studies in Religion and Society,1573-4293,A2,2017
International Studies in Sociology of Education,0962-0214,A2,2017
International Studies in Sociology of Education,1747-5066,A2,2017
International Tax and Public Finance,0927-5940,A2,2017
International Tax and Public Finance,1573-6970,A2,2017
International Trade Journal,0885-3908,A2,2017
International Trade Journal,1521-0545,A2,2017
International Transactions on Electrical Energy Systems,2050-7038,A2,2017
International Urology and Nephrology,0301-1623,A2,2017
International Wood Products Journal,2042-6445,A2,2017
International Wood Products Journal,2042-6453,A2,2017
International Zoo Yearbook,0074-9664,A2,2017
International Zoo Yearbook,1748-1090,A2,2017
Internationales Archiv fuer Sozialgeschichte der Deutschen Literatur,0340-4528,A2,2017
Internet Archaeology,1363-5387,A2,2017
Interpreting,1384-6647,A2,2017
Intersecciones en Antropologia,1850-373X,A2,2017
Intersecciones en Antropologia,1666-2105,A2,2017
Intersections,1568-1181,A2,2017
Interventional Medicine and Applied Science,2061-1617,A2,2017
Interventional Medicine and Applied Science,2061-5094,A2,2017
Intervirology,0300-5526,A2,2017
Intervirology,1423-0100,A2,2017
Invasive Plant Science and Management,1939-7291,A2,2017
Invasive Plant Science and Management,1939-747X,A2,2017
Invertebrate Biology,1077-8306,A2,2017
Invertebrate Reproduction and Development,0792-4259,A2,2017
Invertebrate Survival Journal,1824-307X,A2,2017
Investigaciones de Historia Economica,1698-6989,A2,2017
Inzynieria Chemiczna i Procesowa,0208-6425,A2,2017
i-Perception,2041-6695,A2,2017
IRAL - International Review of Applied Linguistics in Language Teaching,0019-042X,A2,2017
Iranian Biomedical Journal,1028-852X,A2,2017
Iranian Endodontic Journal,1735-7497,A2,2017
Iranian Endodontic Journal,2008-2746,A2,2017
Iranian Journal of Basic Medical Sciences,2008-3866,A2,2017
Iranian Journal of Basic Medical Sciences,2008-3874,A2,2017
Iranian Journal of Fuzzy Systems,1735-0654,A2,2017
Iranian Journal of Language Teaching Research,2322-1291,A2,2017
Iranian Journal of Medical Sciences,0253-0716,A2,2017
Iranian Polymer Journal (English Edition),1026-1265,A2,2017
Iranian Red Crescent Medical Journal,2074-1804,A2,2017
Iranian Red Crescent Medical Journal,2074-1812,A2,2017
IRB,0193-7758,A2,2017
Irish Economic and Social History,0332-4893,A2,2017
Irish Educational Studies,0332-3315,A2,2017
Irish Educational Studies,1747-4965,A2,2017
Irish Journal of Agricultural and Food Research,0791-6833,A2,2017
Irish Journal of Agricultural and Food Research,2009-9029,A2,2017
Irish Journal of Medical Science,0021-1265,A2,2017
Irish Studies Review,0967-0882,A2,2017
Irish Veterinary Journal,0368-0762,A2,2017
Irish Veterinary Journal,2046-0481,A2,2017
IRRIGA,1413-7895,A2,2017
Irrigation and Drainage,1531-0353,A2,2017
Isegoria,1130-2097,A2,2017
Isegoria,1988-8376,A2,2017
Island Arc,1038-4871,A2,2017
Island Arc,1440-1738,A2,2017
ISLE Interdisciplinary Studies in Literature and Environment,1076-0962,A2,2017
Islets,1938-2014,A2,2017
Islets,1938-2022,A2,2017
Isotopes in Environmental and Health Studies,1025-6016,A2,2017
ISPRS International Journal of Geo-Information,2220-9964,A2,2017
Israel Exploration Journal,0021-2059,A2,2017
Israel Journal of Health Policy Research,2045-4015,A2,2017
Israel Medical Association Journal,1565-1088,A2,2017
ISRN Mechanical Engineering,2090-5122,A2,2017
ISRN Mechanical Engineering,2090-5130,A2,2017
Issue brief (Commonwealth Fund),1558-6847,A2,2017
Issues in Accounting Education,0739-3172,A2,2017
Issues in Accounting Education,1558-7983,A2,2017
Issues in Ecology,1092-8987,A2,2017
Issues in Educational Research,0313-7155,A2,2017
Issues in Educational Research,1837-6290,A2,2017
Issues in Mental Health Nursing,0161-2840,A2,2017
Issues in Mental Health Nursing,1096-4673,A2,2017
Issues in Science and Technology Librarianship,1092-1206,A2,2017
IT Professional,1520-9202,A2,2017
Italian Culture,0161-4622,A2,2017
Italian Culture,1559-0909,A2,2017
Italian Journal of Agronomy,1125-4718,A2,2017
Italian Journal of Animal Science,1594-4077,A2,2017
Italian Journal of Animal Science,1828-051X,A2,2017
Italian Journal of Engineering Geology and Environment,1825-6635,A2,2017
Italian Journal of Engineering Geology and Environment,2035-5688,A2,2017
Italian Journal of Geosciences,2038-1719,A2,2017
Italian Journal of Geosciences,2038-1727,A2,2017
Italian Journal of Pediatrics,1720-8424,A2,2017
Italian Journal of Zoology,1125-0003,A2,2017
Italian Sociological Review,2239-8589,A2,2017
Italian Studies,0075-1634,A2,2017
Italian Studies,1748-6181,A2,2017
ITE Journal (Institute of Transportation Engineers),0162-8178,A2,2017
ITE Transactions on Media Technology and Applications,2186-7364,A2,2017
ITL - International Journal of Applied Linguistics (Belgium),0019-0829,A2,2017
ITL - International Journal of Applied Linguistics (Belgium),1783-1490,A2,2017
IZA Journal of Labor Economics,2193-8997,A2,2017
IZA Journal of Migration,2193-9039,A2,2017
IZVESTIYA MATHEMATICS,1064-5632,A2,2017
"Izvestiya, Physics of the Solid Earth",1069-3513,A2,2017
Jahrbuch der Osterreichischen Byzantinistik,0378-8660,A2,2017
Jahrbuch der Osterreichischen Byzantinistik,1810-536X,A2,2017
Jahrbuch des Kunsthistorischen Museums Wien,1605-2773,A2,2017
Jahrbuch für Regional Wissenschaft/Review of Regional Research,0173-7600,A2,2017
Jahrbuch für Wirtschaftsgeschichte,0075-2800,A2,2017
Jahrbucher für Nationalokonomie und Statistik,0021-4027,A2,2017
JALT CALL Journal,1832-4215,A2,2017
JAMS Journal of Acupuncture and Meridian Studies,2005-2901,A2,2017
Japan and the World Economy,0922-1425,A2,2017
Japan Forum,0955-5803,A2,2017
Japan Journal of Industrial and Applied Mathematics,0916-7005,A2,2017
Japanese Journal of Applied Physics,0021-4922,A2,2017
Japanese Journal of Applied Physics,1347-4065,A2,2017
Japanese Journal of Infectious Diseases,1344-6304,A2,2017
Japanese Journal of Political Science,1468-1099,A2,2017
Japanese Journal of Political Science,1474-0060,A2,2017
Japanese Journal of Veterinary Research,0047-1917,A2,2017
Japanese Visual Culture,2210-2868,A2,2017
JCRPE Journal of Clinical Research in Pediatric Endocrinology,1308-5727,A2,2017
JCRPE Journal of Clinical Research in Pediatric Endocrinology,1308-5735,A2,2017
JDDG - Journal of the German Society of Dermatology,1610-0387,A2,2017
JETP Letters,0021-3640,A2,2017
JETP Letters,1090-6487,A2,2017
Jezik in Slovstvo,0021-6933,A2,2017
Jezik in Slovstvo,1581-3754,A2,2017
Jezikoslovni Zapiski,0354-0448,A2,2017
Jiangsu Daxue Xuebao (Ziran Kexue Ban) / Journal of Jiangsu University (Natural Science Edition),1671-7775,A2,2017
Jianzhu Jiegou Xuebao/Journal of Building Structures,1000-6869,A2,2017
Jilin Daxue Xuebao (Gongxueban)/Journal of Jilin University (Engineering and Technology Edition),1671-5497,A2,2017
Jinshu Rechuli/Heat Treatment of Metals,0254-6051,A2,2017
Jinshu Xuebao/Acta Metallurgica Sinica,0412-1961,A2,2017
"Jisuanji Jicheng Zhizao Xitong/Computer Integrated Manufacturing Systems, CIMS",1006-5911,A2,2017
Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering,0577-6686,A2,2017
JMM International Journal on Media Management,1424-1277,A2,2017
JNT-Journal of Narrative Theory,1549-0815,A2,2017
Johnson Matthey Technology Review,2056-5135,A2,2017
Joint Bone Spine,1297-319X,A2,2017
"JONA's Healthcare Law, Ethics, and Regulation",1520-9229,A2,2017
"JONA's Healthcare Law, Ethics, and Regulation",1530-073X,A2,2017
"JONA's Healthcare Law, Ethics, and Regulation",1539-073X,A2,2017
Jordan Journal of Mechanical and Industrial Engineering,1995-6665,A2,2017
Jornal brasileiro de nefrologia : orgão oficial de Sociedades Brasileira e Latino-Americana de Nefrologia,2175-8239,A2,2017
Jornal Brasileiro de Pneumologia,1806-3713,A2,2017
Jornal Brasileiro de Pneumologia,1806-3756,A2,2017
Journal Asiatique,0021-762X,A2,2017
Journal Asiatique,1783-1504,A2,2017
Journal de Gynecologie Obstetrique et Biologie de la Reproduction,0368-2315,A2,2017
Journal de la Societe des Americanistes,0037-9174,A2,2017
Journal de la Societe des Americanistes,1957-7842,A2,2017
Journal for Advancement of Marketing Education,1537-5137,A2,2017
Journal for Advancement of Marketing Education,2326-3296,A2,2017
Journal for Cultural Research,1479-7585,A2,2017
Journal for East European Management Studies,0949-6181,A2,2017
Journal for East European Management Studies,1862-0019,A2,2017
Journal for European Environmental and Planning Law,1613-7272,A2,2017
Journal for European Environmental and Planning Law,1876-0104,A2,2017
Journal for General Philosophy of Science,0925-4560,A2,2017
Journal for healthcare quality : official publication of the National Association for Healthcare Quality,1062-2551,A2,2017
Journal for Labour Market Research,1614-3485,A2,2017
Journal for Labour Market Research,1867-8343,A2,2017
Journal for Maritime Research,1469-1957,A2,2017
Journal for Maritime Research,2153-3369,A2,2017
Journal for nurses in professional development,2169-9798,A2,2017
Journal for nurses in professional development,2169-981X,A2,2017
Journal for nurses in staff development : JNSD : official journal of the National Nursing Staff Development Organization,1098-7886,A2,2017
Journal for nurses in staff development : JNSD : official journal of the National Nursing Staff Development Organization,1538-9049,A2,2017
Journal for specialists in pediatric nursing : JSPN,1539-0136,A2,2017
Journal for the Education of the Gifted,0162-3532,A2,2017
Journal for the Study of Radicalism,1930-1189,A2,2017
Journal for the Study of the New Testament,0142-064X,A2,2017
Journal for the Study of the New Testament,1745-5294,A2,2017
Journal for the Study of the Pseudepigrapha,0951-8207,A2,2017
Journal for the Study of the Pseudepigrapha,1745-5286,A2,2017
Journal in Computer Virology,1772-9890,A2,2017
Journal in Computer Virology,1772-9904,A2,2017
JOURNAL INTERNATIONAL DES SCIENCES DE LA VIGNE ET DU VIN,1151-0285,A2,2017
Journal of AAPOS : the official publication of the American Association for Pediatric Ophthalmology and Strabismus / American Association,1091-8531,A2,2017
Journal of Accounting Literature,0737-4607,A2,2017
Journal of Addictions and Offender Counseling,1055-3835,A2,2017
Journal of Adhesion,0021-8464,A2,2017
Journal of Adhesion,1563-518X,A2,2017
Journal of Adhesion Science and Technology,0169-4243,A2,2017
Journal of Adhesion Science and Technology,1568-5616,A2,2017
Journal of Adolescent and Adult Literacy,1081-3004,A2,2017
Journal of Adult Development,1068-0667,A2,2017
Journal of Adult Development,1573-3440,A2,2017
Journal of Advanced Ceramics,2226-4108,A2,2017
Journal of Advanced Pharmaceutical Technology and Research,0110-5558,A2,2017
Journal of Advanced Pharmaceutical Technology and Research,0976-2094,A2,2017
Journal of Advanced Prosthodontics,2005-7806,A2,2017
Journal of Advanced Prosthodontics,2005-7814,A2,2017
Journal of Adventure Education and Outdoor Learning,1472-9679,A2,2017
Journal of Adventure Education and Outdoor Learning,1754-0402,A2,2017
Journal of Aerospace Engineering,0893-1321,A2,2017
Journal of Aerospace Information Systems,2327-3097,A2,2017
Journal of Aesthetics and Culture,2000-4214,A2,2017
Journal of African Business,1522-8916,A2,2017
Journal of African Business,1522-9076,A2,2017
Journal of African Earth Sciences,1464-343X,A2,2017
Journal of African Languages and Linguistics,0167-6164,A2,2017
Journal of African Languages and Linguistics,1613-3811,A2,2017
"Journal of Aggression, Maltreatment and Trauma",1092-6771,A2,2017
"Journal of Aggression, Maltreatment and Trauma",1545-083X,A2,2017
Journal of Aging and Social Policy,0895-9420,A2,2017
Journal of Aging and Social Policy,1545-0821,A2,2017
Journal of Aging Research,2090-2204,A2,2017
Journal of Aging Research,2090-2212,A2,2017
Journal of Agricultural Education and Extension,1389-224X,A2,2017
Journal of Agricultural Education and Extension,1750-8622,A2,2017
Journal of Agricultural Engineering,1974-7071,A2,2017
Journal of Agricultural Engineering,2239-6268,A2,2017
Journal of Agricultural Meteorology,0021-8588,A2,2017
Journal of Agricultural Meteorology,1881-0136,A2,2017
Journal of Agricultural Science,1469-5146,A2,2017
Journal of Agricultural Science and Technology,1680-7073,A2,2017
Journal of Agricultural Science and Technology,2345-3737,A2,2017
Journal of Aircraft,0021-8669,A2,2017
Journal of Algebra and its Applications,0219-4988,A2,2017
Journal of Ambulatory Care Management,0148-9917,A2,2017
Journal of American College Health,0744-8481,A2,2017
Journal of American Folklore,0021-8715,A2,2017
Journal of American Folklore,1535-1882,A2,2017
Journal of Analytical Methods in Chemistry,2090-8865,A2,2017
Journal of Analytical Methods in Chemistry,2090-8873,A2,2017
Journal of Ancient Near Eastern Religions,1569-2116,A2,2017
Journal of Anesthesia,0913-8668,A2,2017
Journal of Anesthesia,1438-8359,A2,2017
Journal of Animal and Feed Sciences,1230-1388,A2,2017
Journal of Anthropological Research,0091-7710,A2,2017
Journal of Antibiotics,0021-8820,A2,2017
Journal of AOAC International,1060-3271,A2,2017
Journal of Apicultural Science,1643-4439,A2,2017
Journal of Applied Analysis and Computation,2156-907X,A2,2017
Journal of Applied Analysis and Computation,2158-5644,A2,2017
Journal of Applied and Industrial Mathematics,1990-4789,A2,2017
Journal of Applied and Industrial Mathematics,1990-4797,A2,2017
Journal of Applied Animal Research,0971-2119,A2,2017
Journal of Applied Animal Welfare Science,1088-8705,A2,2017
Journal of Applied Biomedicine,1214-021X,A2,2017
Journal of Applied Biomedicine,1214-0287,A2,2017
Journal of Applied Botany and Food Quality,1613-9216,A2,2017
Journal of Applied Clinical Medical Physics,1526-9914,A2,2017
Journal of Applied Developmental Psychology,0193-3973,A2,2017
Journal of Applied Economics,1514-0326,A2,2017
Journal of Applied Economics,1667-6726,A2,2017
Journal of Applied Engineering Science/Istrazivanja i Projektovanja za Privredu,1451-4117,A2,2017
Journal of Applied Fluid Mechanics,1735-3572,A2,2017
Journal of Applied Fluid Mechanics,1735-3645,A2,2017
Journal of Applied Geodesy,1862-9016,A2,2017
Journal of Applied Geodesy,1862-9024,A2,2017
Journal of Applied Geophysics,0926-9851,A2,2017
Journal of Applied Gerontology,0733-4648,A2,2017
Journal of Applied Ichthyology,0175-8659,A2,2017
Journal of Applied Ichthyology,1439-0426,A2,2017
Journal of Applied Mathematics and Computing,1598-5865,A2,2017
Journal of Applied Mathematics and Mechanics (English translation of Prikladnaya Matematika i Mekhanika),0021-8928,A2,2017
Journal of Applied Measurement,1529-7713,A2,2017
Journal of Applied Microbiology,1364-5072,A2,2017
Journal of Applied Microbiology,1365-2672,A2,2017
Journal of Applied Oral Science,1678-7757,A2,2017
Journal of Applied Pharmaceutical Science,2231-3354,A2,2017
Journal of Applied Physics,0021-8979,A2,2017
Journal of Applied Physics,1089-7550,A2,2017
Journal of Applied Polymer Science,0021-8995,A2,2017
Journal of Applied Polymer Science,1097-4628,A2,2017
Journal of Applied Poultry Research,1056-6171,A2,2017
Journal of Applied Poultry Research,1537-0437,A2,2017
Journal of Applied Probability,0021-9002,A2,2017
Journal of Applied Remote Sensing,1931-3195,A2,2017
Journal of Applied Research and Technology,1665-6423,A2,2017
Journal of Applied Social Psychology,0021-9029,A2,2017
Journal of Applied Sport Psychology,1041-3200,A2,2017
Journal of Applied Toxicology,0260-437X,A2,2017
Journal of Applied Toxicology,1099-1263,A2,2017
JOURNAL OF AQUATIC ANIMAL HEALTH,0899-7659,A2,2017
Journal of Arachnology,0161-8202,A2,2017
Journal of Architectural and Planning Research,0738-0895,A2,2017
Journal of Architectural Education,1046-4883,A2,2017
Journal of Architectural Education,1531-314X,A2,2017
Journal of Architecture and Urbanism,2029-7947,A2,2017
Journal of Architecture and Urbanism,2029-7955,A2,2017
Journal of Arid Environments,0140-1963,A2,2017
Journal of Arid Environments,1095-922X,A2,2017
Journal of Arid Land,1674-6767,A2,2017
Journal of Artificial Organs,1434-7229,A2,2017
Journal of Artificial Organs,1619-0904,A2,2017
Journal of Asia TEFL,1738-3102,A2,2017
Journal of Asian Economics,1049-0078,A2,2017
Journal of Asian Natural Products Research,1028-6020,A2,2017
Journal of Asian Natural Products Research,1477-2213,A2,2017
Journal of Asian Pacific Communication,0957-6851,A2,2017
Journal of Asian Pacific Communication,1569-9838,A2,2017
Journal of Asia-Pacific Entomology,1226-8615,A2,2017
Journal of Asthma,0277-0903,A2,2017
Journal of Asthma,1532-4303,A2,2017
Journal of Asthma and Allergy,1178-6965,A2,2017
Journal of Atmospheric and Solar-Terrestrial Physics,1364-6826,A2,2017
Journal of Atmospheric Chemistry,0167-7764,A2,2017
Journal of Atmospheric Chemistry,1573-0662,A2,2017
Journal of Avian Medicine and Surgery,1082-6742,A2,2017
Journal of Ayurveda and Integrative Medicine,0975-9476,A2,2017
Journal of Ayurveda and Integrative Medicine,0976-2809,A2,2017
Journal of Back and Musculoskeletal Rehabilitation,1053-8127,A2,2017
Journal of Basic Microbiology,0233-111X,A2,2017
Journal of Basic Microbiology,1521-4028,A2,2017
Journal of Behavioral and Experimental Economics,2214-8043,A2,2017
Journal of Behavioral and Experimental Economics,2214-8051,A2,2017
Journal of Behavioral and Experimental Finance,2214-6350,A2,2017
Journal of Behavioral and Experimental Finance,2214-6369,A2,2017
Journal of Bioactive and Compatible Polymers,0883-9115,A2,2017
Journal of Biochemical and Molecular Toxicology,1095-6670,A2,2017
Journal of Biochemical and Molecular Toxicology,1099-0461,A2,2017
Journal of Biochemistry,0021-924X,A2,2017
Journal of Bioeconomics,1387-6996,A2,2017
Journal of Bioeconomics,1573-6989,A2,2017
JOURNAL OF BIOENERGETICS AND BIOMEMBRANES,0145-479X,A2,2017
Journal of Bioinformatics and Computational Biology,0219-7200,A2,2017
Journal of Biological Dynamics,1751-3758,A2,2017
Journal of Biological Dynamics,1751-3766,A2,2017
Journal of Biological Physics,0092-0606,A2,2017
Journal of Biological Physics,1573-0689,A2,2017
Journal of Biomaterials and Tissue Engineering,2157-9083,A2,2017
Journal of Biomaterials and Tissue Engineering,2157-9091,A2,2017
Journal of Biomaterials Applications,0885-3282,A2,2017
"Journal of Biomaterials Science, Polymer Edition",0920-5063,A2,2017
"Journal of Biomaterials Science, Polymer Edition",1568-5624,A2,2017
JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,0739-1102,A2,2017
Journal of Biopharmaceutical Statistics,1054-3406,A2,2017
Journal of Biopharmaceutical Statistics,1520-5711,A2,2017
Journal of Bioscience and Bioengineering,1389-1723,A2,2017
Journal of Bioscience and Bioengineering,1347-4421,A2,2017
Journal of Biosocial Science,0021-9320,A2,2017
Journal of Biosocial Science,1469-7599,A2,2017
Journal of Borderlands Studies,0886-5655,A2,2017
Journal of Brand Management,1350-231X,A2,2017
Journal of Brand Management,1479-1803,A2,2017
Journal of Breast Cancer,1738-6756,A2,2017
Journal of Bronchology and Interventional Pulmonology,1944-6586,A2,2017
Journal of Bronchology and Interventional Pulmonology,1948-8270,A2,2017
Journal of Buddhist Ethics,1076-9005,A2,2017
Journal of Business and Finance Librarianship,0896-3568,A2,2017
Journal of Business Communication,0021-9436,A2,2017
Journal of Business Economics and Management,1611-1699,A2,2017
Journal of Business Strategy,0275-6668,A2,2017
Journal of Business Venturing Insights,2352-6734,A2,2017
Journal of Canadian Petroleum Technology,0021-9487,A2,2017
Journal of Canadian studies. Revue d'etudes canadiennes,0021-9495,A2,2017
Journal of Cancer,1837-9664,A2,2017
Journal of Cancer Education,0885-8195,A2,2017
Journal of Cancer Education,1543-0154,A2,2017
Journal of Cancer Policy,2213-5383,A2,2017
Journal of Cancer Research and Clinical Oncology,0171-5216,A2,2017
Journal of Cardiac Surgery,0886-0440,A2,2017
Journal of Cardiac Surgery,1540-8191,A2,2017
Journal of Cardiothoracic and Vascular Anesthesia,1053-0770,A2,2017
Journal of Cardiothoracic and Vascular Anesthesia,1532-8422,A2,2017
Journal of Cardiothoracic Surgery,1749-8090,A2,2017
Journal of Cardiovascular Medicine,1558-2027,A2,2017
Journal of Cardiovascular Medicine,1558-2035,A2,2017
Journal of Cardiovascular Pharmacology,0160-2446,A2,2017
Journal of Cardiovascular Pharmacology,1533-4023,A2,2017
Journal of Cardiovascular Surgery,0021-9509,A2,2017
Journal of Cardiovascular Ultrasound,1975-4612,A2,2017
Journal of Cardiovascular Ultrasound,2005-9655,A2,2017
Journal of Career Assessment,1069-0727,A2,2017
Journal of Cell Communication and Signaling,1873-9601,A2,2017
Journal of Cell Communication and Signaling,1873-961X,A2,2017
Journal of Cellular Automata,1557-5969,A2,2017
Journal of Cellular Automata,1557-5997,A2,2017
Journal of Cellular Biochemistry,0730-2312,A2,2017
Journal of Cellular Biochemistry,1097-4644,A2,2017
Journal of Central South University,2095-2899,A2,2017
Journal of Central South University,2227-5223,A2,2017
Journal of Ceramic Science and Technology,2190-9385,A2,2017
Journal of Change Management,1469-7017,A2,2017
Journal of Change Management,1479-1811,A2,2017
Journal of Chemical Biology,1864-6158,A2,2017
Journal of Chemical Biology,1864-6166,A2,2017
Journal of Chemical Education,0021-9584,A2,2017
Journal of Chemical Education,1938-1328,A2,2017
Journal of Chemotherapy,1120-009X,A2,2017
Journal of Child and Adolescent Psychiatric Nursing,1073-6077,A2,2017
Journal of Child Health Care,1367-4935,A2,2017
Journal of Child Neurology,0883-0738,A2,2017
Journal of Children and Media,1748-2798,A2,2017
Journal of Children and Poverty,1079-6126,A2,2017
Journal of Children's Orthopaedics,1863-2521,A2,2017
Journal of Children's Services,1746-6660,A2,2017
Journal of Chinese Cinemas,1750-8061,A2,2017
Journal of Chinese Cinemas,1750-807X,A2,2017
Journal of Chinese Economic and Business Studies,1476-5284,A2,2017
Journal of Chinese Economic and Business Studies,1476-5292,A2,2017
Journal of Chinese Linguistics,0091-3723,A2,2017
Journal of Chinese Overseas,1793-0391,A2,2017
Journal of Chinese Philosophy,0301-8121,A2,2017
Journal of Chinese Philosophy,1540-6253,A2,2017
Journal of Choice Modelling,1755-5345,A2,2017
Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences,1570-0232,A2,2017
Journal of Civil Engineering and Management,1392-3730,A2,2017
Journal of Civil Society,1744-8689,A2,2017
Journal of Civil Society,1744-8697,A2,2017
Journal of Civil Structural Health Monitoring,2190-5452,A2,2017
Journal of Civil Structural Health Monitoring,2190-5479,A2,2017
Journal of Clinical and Aesthetic Dermatology,1941-2789,A2,2017
Journal of Clinical and Diagnostic Research,0973-709X,A2,2017
Journal of Clinical and Diagnostic Research,2249-782X,A2,2017
Journal of Clinical and Experimental Dentistry,1989-5488,A2,2017
Journal of clinical and experimental hematopathology : JCEH,1346-4280,A2,2017
Journal of clinical and experimental hematopathology : JCEH,1880-9952,A2,2017
Journal of Clinical and Experimental Hepatology,0973-6883,A2,2017
Journal of Clinical and Experimental Neuropsychology,1380-3395,A2,2017
Journal of Clinical and Experimental Neuropsychology,1744-411X,A2,2017
Journal of Clinical Anesthesia,0952-8180,A2,2017
Journal of Clinical Apheresis,0733-2459,A2,2017
Journal of Clinical Apheresis,1098-1101,A2,2017
Journal of Clinical Hypertension,1524-6175,A2,2017
